gvkey,fyear,ap,at,capx,cogs,epsfx,gp,invt,ni,rect,sale,calc_ap_value,calc_at_value,calc_capx_value,calc_cogs_value,calc_epsfx_value,calc_gp_value,calc_invt_value,calc_ni_value,calc_rect_value,calc_sale_value
2220,2022,135.041,13501.666,112.782,1103.771,-121.79,1698.478,719.316,-3627.535,506.245,2802.249,26.19003121086961,68.58413913892102,14.462306661795154,18.79452355557755,-309.0097820490819,22.85412971712443,29.838792650634392,-306.2652280836425,28.26980378643531,21.222420780919663
2259,2019,193.523,7558.457,818.376,1119.738,3.28,615.162,117.172,199.31,255.805,1734.9,,,,,,,,,,
2259,2022,310.02,9618.23,604.365,1855.963,3.97,695.853,207.421,258.387,508.192,2551.816,60.19801263932452,27.25123659498227,-26.150693568726354,65.74975574643352,21.03658536585367,13.117032586538166,77.02266753149216,29.64076062415333,98.66382596118136,47.08720963744306
2269,2019,203.103,5112.047,81.685,1542.74,0.03,1096.98,0.0,-7.526,161.674,2639.72,,,,,,,,,,
2269,2022,160.929,3269.158,61.955,1739.084,3.26,1724.186,0.0,553.674,261.285,3463.27,-20.7648336065937,-36.04992285869046,-24.15376140050193,12.726966306701067,10766.666666666668,57.17570055971849,,-7456.816369917618,61.61225676361073,31.19838467716274
2270,2019,288.2,16931.2,227.0,1786.0,-1.14,267.2,340.1,-198.0,524.2,2053.2,,,,,,,,,,
2270,2022,256.5,2860.3,207.0,1383.2,2.33,219.3,0.0,176.5,453.7,1602.5,-10.999306037473973,-83.10633623133623,-8.81057268722467,-22.553191489361698,-304.3859649122807,-17.92664670658682,-100.0,-189.14141414141415,-13.44906524227395,-21.95110072082602
2285,2019,15553.0,133625.0,1834.0,69840.0,-1.12,14978.0,76622.0,-636.0,12471.0,84818.0,,,,,,,,,,
2285,2022,10200.0,137100.0,1222.0,59688.0,-8.3,6920.0,78151.0,-4935.0,11305.0,66608.0,-34.41779720954157,2.6005612722170253,-33.36968375136314,-14.536082474226806,641.0714285714286,-53.79890506075577,1.9955104278144657,675.9433962264151,-9.349691283778366,-21.46949939871254
2312,2019,110.893,2311.408,59.464,3479.649,3.9,2594.783,0.0,454.433,832.797,6074.432,,,,,,,,,,
2312,2022,146.18,2964.488,61.12,4096.695,6.03,3141.447,0.0,657.919,1018.287,7238.142,31.820764160046178,28.254639596298013,2.7848782456612384,17.732995483165105,54.61538461538462,21.06781183628844,,44.77799807672418,22.27313498967936,19.157511352501764
2352,2019,64.81,1157.308,32.825,558.168,2.46,602.477,120.037,131.258,158.114,1160.645,,,,,,,,,,
2352,2022,81.116,1367.332,43.138,636.328,2.9,665.734,190.023,149.979,183.233,1302.062,25.159697577534324,18.147632263839885,31.4181264280274,14.00295251608834,17.886178861788615,10.499487947257748,58.30368969567715,14.262749699065964,15.886638754316504,12.184345773255382
2369,2019,9583.0,323969.0,9974.0,50081.0,2.6,19030.0,10272.0,2807.0,12988.0,69111.0,,,,,,,,,,
2369,2022,12743.0,441284.0,16900.0,66881.0,1.19,27482.0,12843.0,2056.0,22107.0,94363.0,32.975060002087034,36.21179804240529,69.44054541808703,33.54565603721971,-54.23076923076924,44.41408302679979,25.029205607476634,-26.75454221588885,70.21096396673853,36.53832240887847
2390,2019,7.993,123.456,25.739,122.968,0.71,65.817,26.367,6.484,21.875,188.785,,,,,,,,,,
2390,2022,13.658,176.348,3.77,187.155,4.96,78.743,40.533,45.066,35.742,265.898,70.87451520080069,42.84279419388285,-85.35296631570768,52.1981328475701,598.5915492957747,19.639302915660092,53.7262487199909,595.0339296730414,63.391999999999996,40.84699525915726
2403,2019,2445.0,129944.0,836.0,6670.0,2.01,19475.0,4293.0,3439.0,7685.0,26145.0,,,,,,,,,,
2403,2022,3040.0,96820.0,1118.0,9089.0,2.95,37070.0,2339.0,6327.0,10390.0,46159.0,24.335378323108383,-25.490980730160683,33.73205741626794,36.266866566716644,46.76616915422888,90.34659820282414,-45.51595620778011,83.97790055248619,35.19843851659076,76.55000956205775
2408,2019,892.0,37975.0,2772.0,8970.0,2.9,5619.0,437.0,1746.0,2826.0,14589.0,,,,,,,,,,
2408,2022,1382.0,54046.0,3291.0,11766.0,1.15,6526.0,537.0,1615.0,3881.0,18292.0,54.932735426008975,42.31994733377222,18.72294372294372,31.17056856187291,-60.3448275862069,16.14166221747642,22.883295194508012,-7.502863688430699,37.331917905166314,25.38213722667763
2410,2019,32404.0,295194.0,15418.0,232715.0,1.18,45682.0,20880.0,4026.0,26063.0,278397.0,,,,,,,,,,
2410,2022,49870.0,288120.0,12069.0,171894.0,-0.79,69498.0,28081.0,-2487.0,34946.0,241392.0,53.9007529934576,-2.3963901705319217,-21.72136463873395,-26.135401671572524,-166.94915254237287,52.13431986340353,34.48754789272031,-161.77347242921013,34.08279937075548,-13.292169096649747
2436,2019,267.018,2431.707,44.533,1662.859,1.53,1258.703,618.406,62.819,168.37,2921.562,,,,,,,,,,
2436,2022,229.908,1836.472,55.913,1634.254,4.92,1333.884,580.215,181.742,150.329,2968.138,-13.89793946475518,-24.47807239934745,25.554083488648853,-1.7202300375437736,221.56862745098036,5.972894320582381,-6.175716277008942,189.3105589073369,-10.715091762190413,1.5942156969456758
2444,2019,393.5,3564.4,232.6,2848.7,0.36,1259.7,824.5,-131.0,331.8,4108.4,,,,,,,,,,
2444,2022,662.6,6321.3,388.3,4633.8,9.06,2178.4,1471.4,677.0,543.0,6812.2,68.38627700127066,77.3454157782516,66.93895098882201,62.66367114824307,2416.666666666667,72.93006271334444,78.45967252880534,-616.7938931297709,63.652802893309214,65.81150812968554
2448,2019,43.206,852.67,26.528,895.98,2.45,289.444,190.39,50.66,154.751,1185.424,,,,,,,,,,
2448,2022,107.899,1691.979,77.608,1370.529,4.14,386.58,423.08,85.99,215.211,1757.109,149.73151877054113,98.43303974573988,192.55126658624852,52.964240273220376,68.97959183673467,33.55951410290072,122.21755344293292,69.73943939992104,39.069214415415736,48.22620429483459
2497,2019,535.029,4997.006,126.473,6070.244,5.17,1112.944,100.069,392.334,1874.894,7183.188,,,,,,,,,,
2497,2022,1109.867,9293.259,263.352,8557.033,0.42,1221.005,117.969,33.354,3129.618,9778.038,107.4405312609223,85.97654275380097,108.22784309694558,40.96687052447974,-91.87620889748548,9.709473252921994,17.887657516313734,-91.49857009588769,66.92239667949228,36.123932716225724
2504,2019,252.0,2504.0,38.0,2187.7,-0.31,743.5,20.7,-17.2,548.0,2931.2,,,,,,,,,,
2504,2022,160.8,2065.6,31.0,1311.6,-1.57,668.3,14.9,-106.0,431.4,1979.9,-36.19047619047618,-17.507987220447287,-18.421052631578945,-40.046624308634634,406.4516129032258,-10.114324142568936,-28.01932367149758,516.2790697674419,-21.277372262773728,-32.45428493449781
2547,2019,15544.0,155774.0,1050.0,127819.0,13.44,25880.0,2661.0,5104.0,10938.0,153699.0,,,,,,,,,,
2547,2022,24845.0,143932.0,1295.0,155979.0,21.3,24168.0,4777.0,6668.0,17459.0,180147.0,59.83659289758106,-7.602038851156162,23.333333333333332,22.031153427894132,58.48214285714287,-6.615146831530138,79.51897782788426,30.642633228840126,59.61784604132383,17.207659125953974
2558,2019,,60612.0,26.0,9345.0,3.67,1242.0,0.0,1000.0,8059.0,10587.0,,,,,,,,,,
2558,2022,,60927.0,52.0,10635.0,3.28,1256.0,0.0,894.0,10034.0,11891.0,,0.5196990694911898,100.0,13.804173354735152,-10.626702997275208,1.1272141706924315,,-10.6,24.506762625635936,12.316992538018324
2573,2019,13.495,59.369,0.832,60.619,-0.09,18.442,7.818,-0.371,16.568,79.061,,,,,,,,,,
2573,2022,19.241,75.062,0.234,35.175,0.42,19.186,4.372,1.889,28.46,54.361,42.57873286402371,26.432986912361667,-71.875,-41.97363862815289,-566.6666666666667,4.034269601995444,-44.07776925044769,-609.1644204851751,71.77691936262674,-31.24169944726225
2574,2019,1043.0,38257.0,1657.0,5714.0,4.17,6223.0,261.0,3331.0,986.0,11937.0,,,,,,,,,,
2574,2022,1130.0,41912.0,2133.0,7641.0,1.95,7212.0,341.0,4166.0,1313.0,14853.0,8.341323106423777,9.553807146404578,28.726614363307178,33.72418620931047,-53.237410071942435,15.892656275108468,30.65134099616858,25.06754728309817,33.164300202839755,24.42824830359387
2577,2019,48.219,643.354,21.733,286.805,1.09,182.194,42.237,36.146,78.072,468.999,,,,,,,,,,
2577,2022,53.211,748.487,14.333,342.483,1.85,244.386,62.26,59.575,90.935,586.869,10.352765507372606,16.341392141806832,-34.049601987760546,19.413190146615296,69.72477064220183,34.13504286639517,47.40630253095625,64.81768383776905,16.47581719438467,25.132249748933365
2581,2019,0.535,46.723,2.688,15.808,-0.96,3.839,2.223,-6.328,2.546,19.647,,,,,,,,,,
2581,2022,1.454,37.912,0.665,18.319,-0.03,7.494,4.708,-0.224,3.788,25.813,171.77570093457942,-18.85795004601588,-75.26041666666666,15.884362348178133,-96.875,95.20708517843188,111.7858749437697,-96.46017699115043,48.78240377062058,31.383926299180544
2593,2019,390.0,3004.0,224.0,2495.0,2.63,842.0,466.0,157.0,530.0,3337.0,,,,,,,,,,
2593,2022,533.0,3525.0,211.0,3289.0,3.62,1032.0,664.0,209.0,840.0,4321.0,36.666666666666664,17.343541944074566,-5.803571428571429,31.82364729458918,37.64258555133081,22.565320665083135,42.48927038626609,33.12101910828025,58.490566037735846,29.48756367995205
2596,2019,118.917,5086.843,47.902,3307.73,10.46,1678.611,47.223,265.604,869.84,4986.341,,,,,,,,,,
2596,2022,303.443,6629.431,74.564,4051.188,15.49,2151.729,99.362,366.794,926.144,6202.917,155.17209482243916,30.325056228391556,55.65947142081748,22.47638108309929,48.08795411089865,28.185088743014298,110.41018147936386,38.09807081218656,6.472914558999353,24.398170923328347
2628,2019,108.463,3111.308,273.77,509.645,1.31,204.912,7.745,63.116,119.349,714.557,,,,,,,,,,
2628,2022,140.986,3850.752,327.757,600.934,1.77,245.497,12.564,96.011,175.977,846.431,29.985340623069618,23.76633878741674,19.71983782006795,17.912272267951217,35.11450381679389,19.80606309049739,62.22078760490639,52.11832182014069,47.4474021567001,18.455350657820162
2663,2019,814.0,13148.0,384.0,5081.0,1.57,3026.0,863.0,211.0,574.0,8107.0,,,,,,,,,,
2663,2022,1334.0,11892.0,242.0,5634.0,2.51,2928.0,1246.0,757.0,541.0,8562.0,63.882063882063875,-9.552783693337389,-36.97916666666667,10.883684314111395,59.87261146496813,-3.238598810310641,44.3800695249131,258.7677725118483,-5.7491289198606275,5.612433699272234
2696,2019,866.0,43784.0,3865.0,7731.0,5.83,7186.0,611.0,4216.0,1213.0,14917.0,,,,,,,,,,
2696,2022,954.0,50662.0,2750.0,8516.0,7.44,8591.0,692.0,5118.0,1417.0,17107.0,10.161662817551962,15.70893477069249,-28.84864165588616,10.153925753460095,27.61578044596913,19.551906484831616,13.2569558101473,21.394686907020873,16.81780708985985,14.681236173493332
2698,2019,453.0,22367.0,1647.0,3962.0,17.52,3830.0,182.0,2440.0,805.0,7792.0,,,,,,,,,,
2698,2022,503.0,73495.0,1557.0,4558.0,3.77,4256.0,284.0,3517.0,1016.0,8814.0,11.037527593818984,228.5867572763446,-5.46448087431694,15.042907622412924,-78.48173515981736,11.122715404699738,56.043956043956044,44.13934426229508,26.211180124223603,13.116016427104723
2710,2019,557.6,27323.2,726.5,3743.5,-0.06,4600.0,1373.6,-11.8,1215.2,8343.5,,,,,,,,,,
2710,2022,941.5,24662.3,1035.4,4295.5,-0.37,5157.1,1898.7,-71.0,901.6,9452.6,68.8486370157819,-9.738610411664817,42.51892635925672,14.74555896887939,516.6666666666667,12.1108695652174,38.228013977868386,501.6949152542373,-25.806451612903224,13.292982561275249
2751,2019,21535.0,40963.0,328.0,138260.0,4.53,7274.0,12822.0,1363.0,8460.0,145534.0,,,,,,,,,,
2751,2022,27128.0,43878.0,387.0,174407.0,-3.35,6957.0,15636.0,-933.0,10573.0,181364.0,25.971674019038776,7.116178014305592,17.98780487804878,26.144221032836683,-173.9514348785872,-4.357987352213363,21.946654188114177,-168.45194424064562,24.976359338061467,24.61967650171094
2771,2019,327.3,5496.0,88.9,3224.5,8.21,1587.1,510.6,472.8,783.0,4811.6,,,,,,,,,,
2771,2022,370.5,7222.0,183.5,4325.7,17.58,2266.2,748.8,924.0,921.3,6591.9,13.198900091659024,31.404657933042213,106.41169853768278,34.15103116762288,114.12911084043844,42.78873416923949,46.65099882491185,95.43147208121827,17.66283524904214,37.0001662648599
2783,2019,1414.0,57694.0,3952.0,7056.0,,4146.0,1423.0,1327.0,1290.0,11202.0,,,,,,,,,,
2783,2022,2193.0,66079.0,4317.0,8155.0,,4970.0,1579.0,1828.0,1629.0,13125.0,55.09193776520509,14.533573681838666,9.23582995951417,15.575396825396826,,19.874577906415823,10.96275474349965,37.75433308214017,26.27906976744186,17.166577396893413
2787,2019,238.7,3187.8,180.3,1825.3,3.43,554.9,787.7,167.0,384.1,2380.2,,,,,,,,,,
2787,2022,242.1,2932.3,91.3,1567.0,-1.01,269.3,496.1,-49.1,382.3,1836.3,1.4243820695433622,-8.014931927975406,-49.36217415418747,-14.151098449569933,-129.44606413994168,-51.46873310506397,-37.01916973467056,-129.4011976047904,-0.46862796146837055,-22.851020922611543
2817,2019,5957.0,78453.0,2669.0,34744.0,10.74,19056.0,11266.0,6093.0,17904.0,53800.0,,,,,,,,,,
2817,2022,8689.0,81943.0,2599.0,38916.0,12.64,20511.0,16270.0,6705.0,17869.0,59427.0,45.86201107940238,4.448523319694594,-2.6227051330086173,12.007828689845729,17.690875232774676,7.635390428211587,44.416829398189236,10.044313146233383,-0.1954870420017873,10.45910780669145
2818,2019,68.438,684.976,8.306,508.906,1.46,316.429,115.365,35.897,26.088,825.335,,,,,,,,,,
2818,2022,91.956,553.14,19.433,509.664,0.0,249.596,112.056,0.029,26.497,759.26,34.36394985242117,-19.246805727499943,133.96339995184206,0.14894695680537887,-100.0,-21.121009768384052,-2.86828760889351,-99.91921330473298,1.5677706225084287,-8.005840052827038
2829,2019,2.406,37.7,0.538,39.125,0.36,16.2,8.245,3.521,12.19,55.325,,,,,,,,,,
2829,2022,5.652,89.566,2.675,59.015,0.14,26.239,21.054,1.448,19.258,85.254,134.91271820448878,137.57559681697612,397.2118959107806,50.837060702875405,-61.11111111111111,61.96913580246915,155.3547604608854,-58.87531951150241,57.981952420016405,54.09670131043832
2884,2019,1724.0,64742.0,3628.0,10077.0,-4.92,12324.0,105.0,-5269.0,2336.0,22401.0,,,,,,,,,,
2884,2022,950.0,45581.0,3016.0,7868.0,-1.54,9610.0,236.0,-1548.0,1497.0,17478.0,-44.895591647331784,-29.59593463285039,-16.868798235942666,-21.92120670834574,-68.69918699186992,-22.02207075624797,124.76190476190476,-70.62061112165496,-35.91609589041096,-21.976697468862998
2960,2019,51.101,1268.317,53.022,1321.126,13.31,617.429,7.462,219.923,143.827,1938.555,,,,,,,,,,
2960,2022,41.884,1442.012,57.325,1350.243,16.53,784.72,10.272,249.624,139.408,2134.963,-18.036829024872308,13.6949201185508,8.11549922673608,2.2039532943867552,24.19233658903081,27.09477526970713,37.65746448673279,13.505181358930168,-3.072441196715506,10.131670238915074
2968,2019,1562431.0,2687379.0,0.0,32380.0,10.72,110042.0,7451.0,36431.0,939582.0,142422.0,,,,,,,,,,
2968,2022,2340179.0,3665743.0,0.0,32486.0,12.09,122306.0,4201.0,37676.0,1111951.0,154792.0,49.778070199580014,36.405880971757234,,0.32736256948733783,12.779850746268648,11.144835608222316,-43.61830626761509,3.417419230874805,18.345285456724373,8.68545589866734
2986,2019,54.068,1783.198,184.727,329.345,3.72,150.259,15.432,65.153,70.408,479.604,,,,,,,,,,
2986,2022,61.496,2215.037,128.276,466.253,5.04,214.451,32.625,89.796,92.087,680.704,13.738255530073248,24.21710881236967,-30.559149447563154,41.569782446978074,35.48387096774193,42.72090190936983,111.41135303265939,37.8232775160008,30.790535166458362,41.930425934729485
2990,2019,2.863,38.278,0.349,20.71,-0.77,-20.21,0.0,-16.852,0.021,0.5,,,,,,,,,,
2990,2022,3.587,43.976,0.268,25.225,-5.03,-24.725,0.0,-35.898,0.129,0.5,25.288159273489352,14.885835205601131,-23.20916905444125,21.8010622887494,553.2467532467532,22.340425531914896,,113.0192262046048,514.2857142857142,0.0
2991,2019,14103.0,237428.0,14116.0,105634.0,1.54,34231.0,5848.0,2924.0,13325.0,139865.0,,,,,,,,,,
2991,2022,18955.0,257709.0,11974.0,174162.0,18.28,61555.0,8247.0,35465.0,20456.0,235717.0,34.404027511876905,8.541957983051704,-15.17427033153868,64.87305223696916,1087.012987012987,79.82238321988841,41.022571819425444,1112.893296853625,53.51594746716698,68.53179852000143
2999,2019,0.49,31.723,1.803,25.747,0.56,7.126,4.951,0.538,4.609,32.873,,,,,,,,,,
2999,2022,0.697,33.626,0.97,28.55,2.97,5.096,9.121,2.868,4.975,33.646,42.24489795918366,5.998802130945998,-46.20077648363838,10.886705247213271,430.3571428571429,-28.487229862475445,84.22540900828118,433.08550185873605,7.940985029290511,2.351473853922682
3007,2019,97.5,1258.3,167.6,2694.6,3.96,523.3,23.2,154.9,69.6,3217.9,,,,,,,,,,
3007,2022,134.3,2484.4,150.3,3304.9,2.58,499.2,35.6,117.6,70.9,3804.1,37.74358974358976,97.44099181435271,-10.32219570405727,22.649001707117947,-34.848484848484844,-4.605388878272495,53.448275862068975,-24.080051646223378,1.8678160919540394,18.216849498119885
3026,2019,473.3,6657.4,73.7,2219.5,2.44,2138.2,417.4,615.9,356.4,4357.7,,,,,,,,,,
3026,2022,666.7,8345.6,178.8,2936.2,1.68,2439.4,646.6,413.9,422.0,5375.6,40.86203253750264,25.358247964670905,142.60515603799186,32.291056544266716,-31.147540983606557,14.086614909737177,54.9113560134164,-32.79753206689398,18.406285072951746,23.358652500172123
3028,2019,57.8,2551.0,131.2,890.3,3.44,439.4,0.0,137.5,51.8,1329.7,,,,,,,,,,
3028,2022,145.5,6206.8,423.5,1129.7,11.42,680.1,0.0,439.4,95.5,1809.8,151.73010380622839,143.30850646805175,222.78963414634148,26.889812422778853,231.97674418604652,54.77924442421486,,219.56363636363636,84.36293436293437,36.105888546288625
3105,2019,87.374,11021.099,112.19,1140.889,65.79,2542.638,0.507,11296.689,928.714,3683.527,,,,,,,,,,
3105,2022,240.454,8335.887,160.969,1480.326,-1.79,2431.957,0.0,-264.663,1037.827,3912.283,175.20086066793328,-24.36428526773963,43.478919689811924,29.751974118428713,-102.72077823377414,-4.352998735958483,-100.0,-102.34283691442687,11.748826872427887,6.210243606195905
3107,2019,193.2,3503.8,639.0,1330.1,1.04,659.8,317.4,292.8,152.6,1989.9,,,,,,,,,,
3107,2022,2186.0,18755.0,943.0,19341.0,2.55,3648.0,5130.0,1335.0,1960.0,22989.0,1031.4699792960664,435.2759860722644,47.57433489827856,1354.1011953988423,145.19230769230768,452.89481661109426,1516.2570888468813,355.94262295081967,1184.4036697247707,1055.2841851349312
3121,2019,507.0,5116.0,206.0,3323.0,6.32,2891.0,512.0,820.0,631.0,6214.0,,,,,,,,,,
3121,2022,960.0,6158.0,251.0,4369.0,3.73,2738.0,755.0,462.0,681.0,7107.0,89.3491124260355,20.367474589523066,21.844660194174757,31.4775804995486,-40.98101265822785,-5.292286406087858,47.4609375,-43.65853658536585,7.923930269413629,14.370775667846797
3138,2019,316.374,3126.926,171.374,2993.536,1.21,1833.013,225.926,11.375,529.634,4826.549,,,,,,,,,,
3138,2022,514.512,3709.545,298.611,3774.508,45.74,2426.449,347.545,430.158,606.345,6200.957,62.62777598664868,18.632324525748295,74.24521806108277,26.088612263223148,3680.1652892561983,32.37489314041964,53.83134300611706,3681.6087912087914,14.483775588425216,28.475998068184953
3144,2019,3804.0,86381.0,2054.0,13273.0,2.07,23993.0,3379.0,8920.0,3971.0,37266.0,,,,,,,,,,
3144,2022,5307.0,92763.0,1484.0,16742.0,2.19,26262.0,4233.0,9542.0,3487.0,43004.0,39.511041009463725,7.388198793716211,-27.75073028237585,26.135764333609586,5.797101449275368,9.456924936439796,25.273749630068064,6.973094170403588,-12.18836565096953,15.397413191649227
3153,2019,69.176,1378.636,99.772,801.995,-1.59,-90.493,122.078,-341.203,18.666,711.502,,,,,,,,,,
3153,2022,96.123,1846.143,352.354,606.53,-0.28,179.106,144.789,-78.107,36.333,785.636,38.95426159361629,33.91083650796875,253.15920298280074,-24.372346461012853,-82.38993710691824,-297.9224912424165,18.603679614672572,-77.1083489887252,94.64802314368369,10.419366354556981
3158,2019,48.697,1077.71,18.0,324.241,-1.68,259.088,130.706,-69.7,127.921,583.329,,,,,,,,,,
3158,2022,51.763,1227.414,14.77,417.072,1.98,395.703,170.141,96.847,176.148,812.775,6.296075733618077,13.89093540934017,-17.944444444444446,28.630247254357105,-217.8571428571429,52.72918853825724,30.170764922803855,-238.94835007173597,37.70061209652832,39.33389219462774
3170,2019,1237.0,15034.0,335.0,5900.0,2.75,9793.0,1400.0,2367.0,1440.0,15693.0,,,,,,,,,,
3170,2022,1551.0,15731.0,696.0,7254.0,2.13,10713.0,2074.0,1785.0,1504.0,17967.0,25.3839935327405,4.636158041771984,107.76119402985074,22.94915254237288,-22.54545454545455,9.394465434494027,48.142857142857146,-24.58808618504436,4.444444444444445,14.49053718218314
3203,2019,12.105,307.968,2.488,162.956,3.46,118.395,42.354,32.711,39.471,281.351,,,,,,,,,,
3203,2022,20.122,611.58,3.938,187.41,4.7,138.25,63.039,44.671,51.721,325.66,66.22883106154481,98.58556733167082,58.279742765273326,15.006504823387914,35.83815028901734,16.770133873896707,48.83836237427398,36.562624193696315,31.035443743507894,15.748655593902289
3221,2019,1939.0,29405.0,225.0,7829.0,6.37,3184.0,0.0,1532.0,3200.0,11013.0,,,,,,,,,,
3221,2022,2114.0,32704.0,196.0,8488.0,12.14,3991.0,0.0,2589.0,3109.0,12479.0,9.025270758122744,11.219180411494643,-12.88888888888889,8.417422403882998,90.58084772370488,25.34547738693467,,68.99477806788512,-2.84375,13.31154090620176
