gvkey,fyear,acominc,ap,at,capx,capxv,cogs,epsfx,gp,ib,invt,ni,oibdp,rect,sale
1706,2018,-174.245,130.838,1481.338,20.87,20.87,746.359,-0.36,436.252,-21.648,156.356,-21.648,145.908,187.749,1182.611
1706,2019,-171.672,76.914,1124.274,14.923,14.923,348.994,0.13,305.764,8.067,77.187,-249.145,96.533,129.63,654.758
1706,2020,-100.724,45.069,824.294,12.053,12.053,262.858,0.09,230.434,5.557,69.171,0.723,50.121,90.315,493.292
1706,2021,-92.984,61.958,820.247,12.019,12.019,272.069,0.67,256.591,40.212,75.347,38.077,75.955,111.784,528.66
1706,2022,-134.961,72.524,757.312,8.417,8.417,293.541,0.33,277.682,19.591,83.672,15.686,85.11,109.144,571.223
1712,2018,0,19.106,329.968,25.285,25.285,246.496,-0.1,41.436,-2.332,18.136,-2.332,18.36,27.348,287.932
1712,2019,0,14.603,301.819,10.079,10.079,205.083,-0.52,53.876,-12.884,15.481,-14.974,29.49,27.65,258.959
1712,2020,0,14.447,316.833,13.351,13.351,164.648,0.2,43.978,4.966,15.321,31.175,19.644,28.089,208.626
1712,2021,0,12.075,293.54,14.152,14.152,227.699,0.2,44.991,4.963,23.248,4.963,18.868,32.811,272.69
1722,2018,-2106,8465,40833,842,842,59219,3.19,5122,1810,8813,1810,2961,3844,64341
1722,2019,-2405,9052,43997,828,828,59517,2.44,5139,1379,9170,1379,2663,4665,64656
1722,2020,-2604,11172,49719,823,823,59017,3.15,5338,1772,11713,1772,2659,4883,64355
1722,2021,-2172,15573,56136,1169,1169,78266,4.79,6983,2709,14481,2709,4034,5692,85249
1722,2022,-2509,17882,59774,1319,1319,92961,7.71,8595,4340,14771,4340,5283,7501,101556
1743,2018,-14.238,143.785,1539.231,54.089,54.089,2837.803,2.51,255.985,67.262,0,67.262,255.985,316.197,3093.788
1743,2019,0.203,134.374,1651.207,102.431,102.431,2791.452,1.51,196.858,39.985,0,39.985,196.858,301.353,2988.31
1743,2020,1.19,170.898,1779.008,57.489,57.489,2726.803,2.69,213.36,71.1,0,71.1,213.36,335.213,2940.163
1743,2021,3.699,311.401,2112.676,78.473,78.473,3584.49,7.98,395.577,213.521,0,213.521,395.577,595.438,3980.067
1743,2022,7.103,317.541,2494.286,165.505,165.505,4777.234,11.69,546.818,298.209,0,298.209,546.818,592.382,5324.052
1773,2018,-299.449,7631.879,17784.445,135.336,135.336,25975.856,8.1,3700.912,716.195,3878.678,716.195,1397.861,8945.463,29676.768
1773,2019,-262.211,7046.221,16400.796,143.191,143.191,25594.266,-2.44,3322.581,-204.087,3477.12,-204.087,1147.138,8482.687,28916.847
1773,2020,-104.885,7937.889,17053.911,123.585,123.585,25482.233,7.43,3191.13,584.438,3287.308,584.438,1102.284,9205.343,28673.363
1773,2021,-191.657,9617.084,19535.54,83.051,83.051,30274.653,15.1,4202.365,1108.197,4201.965,1108.197,1767.335,11123.946,34477.018
1773,2022,-365.262,10460.419,21763.182,78.836,78.836,32287.797,21.8,4836.625,1426.884,5319.369,1426.884,2269.617,12322.717,37124.422
1783,2018,0,0.802,21.325,0.765,0.765,15.255,-0.8,4.472,-3.336,10.356,-3.387,-1.543,1.66,19.727
1783,2019,0,1.206,19.347,0.447,0.447,17.957,-0.33,4.932,-1.42,9.505,-1.42,-0.493,1.828,22.889
1783,2020,0,1.956,18.803,0.693,0.693,19.191,-0.48,3.218,-2.103,7.818,-2.103,-2.875,2.419,22.409
1783,2021,0,1.737,20.854,0.62,0.62,17.756,0.05,7.209,0.213,9.387,0.213,1.136,2.663,24.965
1783,2022,0,2.631,23.948,1.747,1.747,20.286,0.02,8.114,0.098,11.062,0.098,1.14,2.722,28.4
1794,2018,-291,483,8252,185,185,2449,1.66,1294,105,663,114,627,681,3743
1794,2019,-410,313,7251,154,154,1513,0.39,980,24,597,505,515,481,2493
1794,2020,-383,233,6877,138,138,1410,-8.1,916,-491,529,-508,487,471,2326
1794,2021,-372,236,6612,105,105,1285,2.82,826,173,473,220,442,369,2111
1794,2022,-569,265,6213,113,113,1414,3.2,977,181,629,927,535,402,2391
1820,2018,-0.818,5.956,118.983,2.645,2.645,76.506,0.81,60.151,5.73,30.161,5.73,14.872,23.486,136.657
1820,2019,-1.093,4.409,116.664,2.906,2.906,78.404,0.24,55.042,1.759,33.925,1.759,8.717,19.784,133.446
1820,2020,-0.384,5.734,115.473,2.587,2.587,68.69,0.18,47.343,1.284,30.06,1.284,8.416,17.415,116.033
1820,2021,-1.748,8.59,114.955,1.796,1.796,71.447,0.88,46.033,6.429,34.609,6.429,5.15,20.259,117.48
1820,2022,-2.238,8.618,139.207,0.229,0.229,90.455,0.36,52.072,2.661,51.324,2.661,10.076,21.598,142.527
1823,2018,-13.329,50.664,774.64,16.317,16.317,588.16,1.41,215.096,46.803,138.685,46.803,99.063,182.308,803.256
1823,2019,-15.628,35.842,782.716,12.083,12.083,569.863,1.6,202.839,52.017,145.787,52.017,81.456,147.998,772.702
1823,2020,-16.45,26.446,619.745,7.459,7.459,375.344,-3.76,127.243,-115.781,157.059,-115.781,16.715,93.056,502.587
1823,2021,-14.495,34.86,609.138,6.034,6.034,361.906,-0.82,83.002,-25.578,157.576,-25.578,-9.526,107.439,444.908
1823,2022,-9.526,64.193,615.031,7.675,7.675,442.516,-1.11,92.378,-35.747,187.983,-35.747,-5.968,147.79,534.894
1864,2018,0,7.463,471.393,10.775,10.775,431.628,4.91,55.043,31.645,18.477,31.645,34.492,19.073,486.671
1864,2019,0,18.9,500.502,3.776,3.776,382.542,1.18,35.492,7.427,35.634,7.427,16.234,18.998,418.034
1864,2020,0,16.907,479.345,10.412,10.412,338.079,0.49,34.767,3.001,37.88,3.001,17.106,25.733,372.846
1864,2021,0,32.266,550.361,5.126,5.126,659.211,7.95,115.591,47.572,42.225,52.364,87.115,32.498,774.802
1864,2022,0,34.091,579.579,15.578,15.578,782.293,1.57,72.707,27.697,48.744,27.697,43.751,28.124,855
1878,2018,-135,101.6,4729.2,67,67,211.2,-0.37,2358.6,-80.8,0,-80.8,125.7,474.3,2569.8
1878,2019,-160.3,83.7,6179.3,53.2,53.2,238.6,0.96,3035.7,214.5,0,214.5,491.5,652.3,3274.3
1878,2020,-125.9,122.5,7279.8,91.1,91.1,252.6,5.44,3537.8,1208.2,0,1208.2,771.9,643.1,3790.4
1878,2021,-124,120.8,8606.8,56,56,313,2.24,4073.4,497,0,497,892.8,716.1,4386.4
1878,2022,-185,102,9438,40,40,372,3.78,4633,823,0,823,1180,961,5005
1891,2018,-680.8,135.4,37088.7,206.1,206.1,7465,3.66,5860.8,1620.8,0,1620.8,3002.7,1984.2,13325.8
1891,2019,-257.3,125.5,41887.7,162,162,7677.6,5.24,6497.6,2292.8,0,2292.8,3489.8,2439.3,14175.2
1891,2020,-14.8,102,39165.5,172.7,172.7,7914.7,5.7,6675.1,2466.5,0,2466.5,3773.2,2441.3,14589.8
1891,2021,10.6,141.1,48772.5,178.6,178.6,8129.6,6.07,6875.8,2598.5,0,2598.5,3804.6,2727.4,15005.4
1891,2022,-1993.7,110.2,63068.2,174.4,174.4,8946.8,7,7551.5,2948.9,0,2948.9,4318.3,3170.6,16498.3
1913,2018,-682,1030.5,5177.5,226.7,226.7,5066.6,5.28,2092.4,467.4,651.4,467.4,964.9,1216.7,7159
1913,2019,-348.1,1066.1,5488.8,219.4,219.4,4991.4,3.57,2078.7,303.6,663,303.6,998.3,1212.2,7070.1
1913,2020,-349.6,1050.9,6083.9,201.4,201.4,4845.1,6.61,2126.4,555.9,717.2,555.9,1065.9,1235.2,6971.5
1913,2021,-282.9,1298.8,7971.6,255,255,5853.5,8.83,2554.8,740.1,907.2,740.1,1306.3,1424.5,8408.3
1913,2022,-364,1339.3,7950.5,278.1,278.1,6346.4,9.21,2692.9,757.1,1009.9,757.1,1362.1,1374.4,9039.3
1919,2018,-195.351,2269.478,9596.845,155.873,155.873,16274.836,-1.19,2762.056,-142.889,3141.822,-156.424,791.953,3641.139,19036.892
1919,2019,-304.039,1864.342,8564.556,122.69,122.69,16851.648,1.63,2666.944,180.111,3008.424,176.337,792.293,3168.369,19518.592
1919,2020,-388.38,1754.078,8105.197,73.516,73.516,15388.638,-0.29,2245.695,-29.533,2731.988,-31.081,403.573,2928.386,17634.333
1919,2021,-153.747,2401.357,8925.422,50.363,50.363,17162.132,1.93,2372.547,193.114,3236.837,193.114,497.716,3576.13,19534.679
1919,2022,-481.248,3431.683,10388.532,48.9,48.9,21242.991,6.94,3067.717,692.379,4244.148,692.379,1072.87,4301.002,24310.708
1920,2018,-1030.4,816.5,3010,94.9,94.9,2164.8,-0.1,3238.1,-19.5,542,-19.5,349.1,418.9,5402.9
1926,2018,-28.752,53.047,1088.57,25.616,25.616,676.92,1.96,250.167,51.208,124.847,51.208,128.502,220.448,927.087
1926,2019,-30.899,61.987,1073.831,35.044,35.044,784.995,1.84,276.822,48.234,99.841,48.234,157.326,209.307,1061.817
1926,2020,-25.084,41.034,996.442,37.079,37.079,613.448,1.52,225.469,39.614,92.912,39.614,126.216,186.183,838.917
1926,2021,-27.324,43.987,1133.028,28.405,28.405,640.426,3.35,262.238,84.022,126.1,84.022,157.762,241.645,902.664
1932,2018,-1154.697,13549.209,186512.879,966.072,966.072,17785.647,3.35,13429.407,7687.784,7683.961,7687.784,13429.407,,31215.054
1932,2019,-5467.123,12882.439,186747.022,879.403,879.403,19375.972,3.3,14895.527,7554.378,8070.894,7554.378,14895.527,,34271.499
1932,2020,-9631.904,13015.76,184890.132,686.171,686.171,19582.053,3.75,15029.96,8593.92,8054.114,8593.92,15029.96,,34612.013
1932,2021,-8943.831,12968.215,186005.947,713.611,713.611,19156.454,4,15622.25,9209.234,7148.294,9209.234,15622.25,,34778.704
1932,2022,2508.602,12590,185007.575,630.163,630.163,18666.312,3.52,14655.198,8031.863,6832.988,8031.863,14655.198,,33321.51
1949,2018,2.629,27.409,1153.364,0,0,96.169,1.61,23.078,23.773,0,23.773,,4.9,119.247
1949,2019,-0.01,17.939,390.61,0,0,18.248,0.05,10.619,0.856,0,0.856,,4.15,28.867
1949,2020,-0.019,17.862,365.741,0,0,22.761,-1.16,-0.683,-19.862,0,-19.862,,0,22.078
1949,2021,0,16.978,459.538,0,0,22.747,1.62,40.084,29.114,0,29.114,,0,62.831
1949,2022,0,20.159,732.118,0,0,55.37,2.66,81.583,49.955,0,49.955,,0,136.953
1968,2018,0.58,22.469,392.691,8.643,8.643,249.329,0.95,184.403,27.79,80.804,27.79,81.498,66.3,433.732
1968,2019,0.425,27.023,421.893,7.496,7.496,239.228,1.61,185.397,47.177,81.948,47.177,84.017,61.365,424.625
1968,2020,1.313,29.123,468.38,9.059,9.059,234.142,1.69,191.402,49.343,81.586,49.343,88.309,61.689,425.544
1968,2021,0.136,36.259,530.818,6.746,6.746,273.923,2.08,231.275,60.884,99.611,60.884,104.514,65.866,505.198
1968,2022,-5.983,62.14,603.047,5.891,5.891,322.108,2.26,243.46,66.496,119.856,66.496,110.785,76.651,565.568
1979,2018,-3.602,33.789,981.355,19.17,19.17,417.332,2.42,226.347,78.573,67.187,78.573,151.076,99.545,643.679
1979,2019,-5.564,37.267,1155.682,28.315,28.315,409.902,2.45,233.803,79.671,83.893,79.671,149.868,93.444,643.705
1979,2020,4.173,23.742,1165.843,32.805,32.805,453.617,2.6,250.027,84.623,70.62,84.623,165.397,98.214,703.644
1979,2021,-4.993,56.243,1199.325,37.449,37.449,531.058,2.94,267.965,96.104,91.058,96.104,178.222,117.408,799.023
1979,2022,-7.154,57.322,1624.512,50.29,50.29,632.822,3.25,309.536,105.367,119.668,105.367,202.497,131.578,942.358
1982,2018,-7.347,176.912,1490.131,5.439,5.439,473.787,-2.28,-25.275,-34.075,0,-34.075,-25.275,513.879,448.512
1982,2019,9.369,186.784,1634.36,1.953,1.953,480.872,0.5,13.081,7.347,0,7.347,13.081,565.371,493.953
1982,2020,21.759,185.349,1722.827,1.47,1.47,453.617,0.31,16.574,4.463,0,4.463,16.574,571.903,470.191
1988,2018,-835,3095,16554,816,816,9329,1.29,2306,454,1271,454,1828,1802,11635
1988,2019,-910,3136,17360,598,598,9203,1.66,2271,566,1274,566,1854,1631,11474
1988,2020,-954,3430,18252,1113,1113,9323,1.76,2458,585,1353,585,1933,1738,11781
1988,2021,-582,4759,19714,1726,1726,11085,2.65,2726,878,1795,878,2133,2560,13811
1988,2022,-679,4383,19909,1651,1651,12766,2.25,2583,719,2179,719,1957,2594,15349
2002,2018,-427.974,39710.039,47604.577,80.549,,515.043,6.06,2034.874,618.158,188.127,618.158,1311.769,25938.541,2549.917
2002,2019,-169.938,43758.606,52115.324,75.665,,534.878,6.88,2295.798,671.135,181.275,671.135,1524.619,26929.165,2830.676
2002,2020,189.991,56866.34,65926,60.073,,527.474,5.87,2076.389,506.622,182.601,506.622,1303.907,28488.946,2603.863
2002,2021,-325.069,67005.088,75097.899,72.781,,-28.417,11.46,2793.182,934.889,144.245,934.889,1967.057,28545.191,2764.765
2002,2022,-2524.928,61227.227,67637.917,103.789,,381.582,14.63,2714.491,1102.641,94.507,1102.641,1852.932,31357.467,3096.073
2005,2018,-51.043,15027.242,17143.974,35.3,,77.246,5.23,641.85,219.602,12.343,219.602,370.048,10342.081,719.096
2005,2019,-31.112,15784.482,18095.496,53.9,,105.682,5.56,665.053,225.913,41.799,225.913,385.852,10880.865,770.735
2005,2020,7.822,18211.621,20603.651,33.287,,167.902,3.86,562.931,153.804,84.897,153.804,280.621,11723.768,730.833
2005,2021,-66.382,20360.108,22784.941,22.372,,-21.074,6.25,719.143,253.372,29.078,253.372,428.903,12101.255,698.069
2005,2022,-434.658,20615.696,23606.877,28.761,,49.008,5.48,705.899,225.804,2.075,225.804,392.814,13501.981,754.907
2019,2018,-3171,238778,362873,1108,,2810,4.04,16403,4266,3,4266,9338,56418,19213
2019,2019,-2638,259466,381508,1210,,4335,4.51,15672,4441,3,4441,9045,54831,20007
2019,2020,-985,341545,469633,1222,,1468,3.83,15472,3617,1,3617,8925,56111,16940
2019,2021,-2213,319694,444438,1215,,-4,4.14,16162,3759,2,3759,9327,67591,16158
2019,2022,-5966,278970,405783,1346,,3653,2.9,16338,2573,2,2573,9024,65887,19991
2049,2018,-190.5,143.419,2808.97,57.273,57.273,863.796,3.15,632.093,166.186,265.99,166.186,336.912,394.097,1495.889
2049,2019,-210.495,118.509,2738.335,53.286,53.286,843.04,3.07,648.078,158.35,232.706,158.35,343.162,371.418,1491.118
2049,2020,-122.315,112.428,2676.226,40.698,40.698,633.582,1.24,490.809,63.375,238.008,63.375,231.65,284.469,1124.391
2049,2021,-151.838,131.076,2576.82,34.117,34.117,712.765,1.96,546.081,99.873,239.655,99.873,243.972,295.779,1258.846
2049,2022,-220.5,145.06,2413.73,35.082,35.082,744.848,0.26,517.02,13.479,283.402,13.479,238.061,334.306,1261.868
2052,2018,-0.514,1.191,31.378,11.112,11.112,5.986,-0.21,3.22,-1.77,,-1.77,-3.042,4.888,9.206
2052,2019,-2.917,1.223,18.302,2.003,2.003,15.288,-1.5,-3.275,-12.414,0.729,-12.414,-8.799,2.614,12.013
2052,2020,-1.435,2.104,15.182,3.131,3.131,16.178,-0.57,2.151,-4.756,0.489,-4.756,-3.669,3.061,18.329
2052,2021,0.032,1.416,24.435,1.934,1.934,12.199,0.73,5.906,6.253,0.226,6.253,-1.182,4.18,18.105
2052,2022,1.294,1.462,37.215,10.22,10.22,13.263,0.57,15.264,5.513,0.351,5.513,7.22,4.941,28.527
2055,2018,-158,744,22631,1400,1400,4455,-1.32,2788,-1545,1852,-1545,2199,430,7243
2055,2019,-122,715,44392,1701,1701,3401,2.26,6316,3969,2289,3969,5774,665,9717
2055,2020,14,929,46506,2054,2054,4928,1.31,7667,2324,1878,2324,7096,766,12595
2055,2021,-23,539,46890,2435,2435,4924,1.14,7061,2022,1734,2022,6555,942,11985
2055,2022,26,741,45965,3049,3049,5983,0.24,5030,432,1781,432,4446,906,11013
2080,2018,-2.338,27.407,291.641,18.301,18.301,178.317,0.77,278.538,8.218,64.192,8.218,28.451,19.055,456.855
2080,2019,-1.236,23.677,275.766,17.375,17.375,177.842,-0.19,274.245,-1.928,66.302,-1.928,17.495,21.819,452.087
2080,2020,-1.394,23.426,402.549,6.029,6.029,162.015,-1.05,223.848,-10.421,54.886,-10.421,0.277,32.789,385.863
2080,2021,-1.823,28.324,421.66,10.75,10.75,261.907,1.83,224.627,18.042,78.004,18.042,40.595,37.787,486.534
2080,2022,0.05,20.359,406.273,21.296,21.296,235.18,2.7,250.421,25.36,85.477,65.345,40.4,20.191,485.601
2086,2018,-4424,1004,15641,681,681,5521,2.99,5606,1630,1653,1624,2540,1812,11127
2086,2019,-3710,892,18193,696,696,5657,1.93,5705,1001,1653,1001,2726,1896,11362
2086,2020,-3314,1043,20019,709,709,6120,2.13,5553,1102,1916,1102,2679,2077,11673
2086,2021,-3380,1246,33521,743,743,6655,2.53,6129,1284,2453,1284,2992,2713,12784
2086,2022,-3833,1139,28287,679,679,7966,-4.83,7147,-2433,2718,-2433,3233,2752,15113
2101,2018,-90.223,256.886,2285.741,23.23,23.23,2189.279,3.61,883.995,141.625,422.069,141.625,284.639,548.811,3073.274
2101,2019,-99.886,237.289,2331.697,18.97,18.97,2464.416,3.68,1008.323,143.993,447.555,143.993,329.801,549.822,3472.739
2101,2020,-129.43,186.27,2283.551,20.115,20.115,2304.016,0.62,941.636,24.042,389.15,24.042,291.73,458.433,3245.652
2101,2021,-93.092,208.162,2271.807,15.852,15.852,2293.023,3.68,942.896,144.757,362.547,144.757,315.29,531.5,3235.919
2101,2022,-72.295,259.463,2452.588,18.124,18.124,2703.76,6.58,1106.916,257.414,449.821,257.414,411.413,674.479,3810.676
2111,2018,-1909,1106,53904,895,895,6371,0.6,9612,311,2451,311,4591,2319,15983
2111,2019,-2283,1092,51765,957,957,6872,3.94,10418,1233,2579,1233,5024,2346,17290
2111,2020,-2548,1355,54012,810,810,7242,2.71,9875,874,2743,874,4454,2398,17117
2111,2021,-2088,1793,53866,1231,1231,8582,6.85,11666,2092,2866,2092,5554,2497,20248
2111,2022,-1488,1699,52934,973,973,8162,5.38,10708,1635,3224,1779,4841,2191,18870
2124,2018,-24.838,56.171,443.524,11.594,11.594,420.207,1.71,127.977,20.709,120.068,20.709,48.04,107.738,548.184
2124,2019,-24.065,44.169,468.917,9.891,9.891,365.244,-0.71,127.168,-8.743,107.276,-8.743,24.413,92.41,492.412
2124,2020,-18.063,39.774,453.866,5.476,5.476,334.518,1.04,131.253,12.795,100.133,12.795,29.149,85.507,465.771
2124,2021,-18.863,65.96,511.846,9.397,9.397,392.25,2,151.244,24.821,139.383,24.821,43.224,115.41,543.494
2124,2022,-16.546,64.589,560.466,8.832,8.832,455.917,4.2,198.316,52.689,172.465,52.689,85.736,125.518,654.233
2136,2018,2370,7232,264829,16658,16658,55205,3.76,75658,15528,1336,15528,47171,25859,130863
2136,2019,998,7725,291727,17939,17939,54726,4.65,77142,19265,1422,19265,46985,26277,131868
2136,2020,-71,6667,316481,18192,18192,51201,4.3,77091,17801,1796,17801,45644,24650,128292
2136,2021,-927,8040,366596,20286,20286,56301,5.32,77312,22065,3055,22065,47948,24585,133613
2136,2022,-1865,8750,379680,23087,23087,59133,5.06,77702,21256,2388,21256,47582,25162,136835
2137,2018,90,2535,57100,3971,3971,11850,3.1,11632,2929,432,2929,9549,3993,23482
2137,2019,161,2604,60146,3988,3988,11903,3.37,12061,3191,427,3191,10106,4149,23964
2137,2020,103,2595,60665,4202,4202,11312,2.51,11571,2408,439,2634,9607,4215,22883
2137,2021,213,2931,66764,4837,4837,11714,2.99,11735,2840,482,2840,9893,4363,23449
2137,2022,-55,3602,69329,5133,5133,12058,2.98,12116,2868,656,2868,10199,4574,24174
2154,2018,-525.5,515.9,3571,143.5,143.5,3117.2,2.47,972.7,225.7,619.5,225.7,556.8,443.3,4089.9
2176,2018,-5015,37186,707794,14537,14537,205582,1.63,19800,4021,19069,4021,19800,51510,225382
2176,2019,-5243,36437,817729,15979,15979,211678,33.22,115545,81417,19852,81417,115545,53362,327223
2176,2020,-4243,39034,873729,13012,13012,205644,17.78,80612,42521,19208,42521,80612,55053,286256
2176,2021,-4027,41081,958784,13276,13276,229055,39.64,125581,89795,20954,89795,125581,60316,354636
2176,2022,-6591,44725,948452,15464,15464,251378,-10.36,-17188,-22819,25366,-22819,-17188,71509,234190
2184,2018,294,5257,12901,819,819,32148,5.2,10731,1464,5409,1464,2736,1015,42879
2184,2019,295,5288,15591,743,743,32850,5.75,10788,1541,5174,1541,2865,1149,43638
2184,2020,328,6979,19067,713,713,35928,6.84,11334,1798,5612,1798,3445,1061,47262
2184,2021,329,6803,17504,737,737,39340,9.84,12421,2454,5965,2454,3879,1042,51761
2184,2022,322,5687,15803,930,930,35554,6.29,10744,1419,5140,1419,2860,1141,46298
2220,2018,-46.958,122.45,5611.068,129.825,129.825,928.852,12.1,1360.563,365.614,583.815,365.614,354.513,392.443,2289.415
2220,2019,-87.348,107.014,8008.859,98.532,98.532,929.143,58.27,1382.516,1758.675,554.007,1758.675,389.598,394.672,2311.659
2220,2020,282.456,139.451,12972.618,98.92,98.92,971.847,126.2,1541.807,3806.267,622.253,3806.267,537.439,420.824,2513.654
2220,2021,-175.553,141.941,17775.795,120.803,120.803,1128.113,140.56,1762.589,4245.902,572.239,4245.902,677.456,425.737,2890.702
2220,2022,-466.822,135.041,13501.666,112.782,112.782,1103.771,-121.79,1698.478,-3627.535,719.316,-3627.535,636.346,506.245,2802.249
2259,2018,-26.916,210.609,6963.327,457.524,457.524,1160.903,4.78,593.365,265.329,117.299,258.442,593.365,269.153,1754.268
2259,2019,-30.655,193.523,7558.457,818.376,818.376,1119.738,3.28,615.162,199.31,117.172,199.31,615.162,255.805,1734.9
2259,2020,-27.346,183.34,8088.786,767.404,767.404,1044.181,3.65,652.76,227.608,117.4,227.608,652.76,265.961,1696.941
2259,2021,-20.084,217.761,9131.896,677.492,677.492,1303.72,3.74,645.382,236.744,150.979,236.744,645.382,321.652,1949.102
2259,2022,-15.567,310.02,9618.23,604.365,604.365,1855.963,3.97,695.853,258.387,207.421,258.387,695.853,508.192,2551.816
2269,2018,-20.416,249.525,3299.945,95.49,95.49,1590.227,2.15,1504.654,445.256,0,422.509,782.487,138.965,3094.881
2269,2019,-51.576,203.103,5112.047,81.685,81.685,1542.74,0.03,1096.98,6.156,0,-7.526,352.619,161.674,2639.72
2269,2020,4.786,198.084,3653.646,52.792,52.792,1685.24,3.11,1728.747,590.212,0,583.791,926.479,531.242,3413.987
2269,2021,,,,,,,,,,,,,,
2269,2022,-21.645,160.929,3269.158,61.955,61.955,1739.084,3.26,1724.186,560.646,0,553.674,887.075,261.285,3463.27
2270,2018,18.2,210.5,14023.7,426.7,426.7,1304.1,-1.45,401.3,-631.6,268.1,-639.7,302.9,348.7,1705.4
2270,2019,6.2,288.2,16931.2,227,227,1786,-1.14,267.2,-198,340.1,-198,140.3,524.2,2053.2
2270,2021,-9.1,225.8,2609.2,58.9,58.9,1072.5,-60,159.9,-4500,0,-4500,74.9,444.5,1232.4
2270,2022,14.7,256.5,2860.3,207,207,1383.2,2.33,219.3,176.5,0,176.5,138.4,453.7,1602.5
2285,2018,-15083,12916,117359,1722,1722,79593,17.85,21534,10460,62567,10460,13698,14364,101127
2285,2019,-16153,15553,133625,1834,1834,69840,-1.12,14978,-636,76622,-636,7850,12471,84818
2285,2020,-17133,12928,152136,1303,1303,58935,-20.88,-279,-11873,81715,-11873,-7572,10051,58656
2285,2021,-11659,9261,138552,980,980,55110,-7.15,7162,-4202,78823,-4202,756,11378,62272
2285,2022,-9550,10200,137100,1222,1222,59688,-8.3,6920,-4935,78151,-4935,-119,11305,66608
2312,2018,-16.109,155.034,1903.097,42.484,42.484,3326.013,3.57,2474.258,434.288,0,434.288,653.169,794.446,5800.271
2312,2019,-19.986,110.893,2311.408,59.464,59.464,3479.649,3.9,2594.783,454.433,0,454.433,686.015,832.797,6074.432
2312,2020,-4.732,112.518,2557.424,33.377,33.377,3034.108,2.7,2074.892,306.276,0,306.276,408.851,714.163,5109
2312,2021,-22.622,158.195,2952.359,36.611,36.611,3713.206,5.36,2748.238,598.626,0,598.626,796.956,984.691,6461.444
2312,2022,-43.623,146.18,2964.488,61.12,61.12,4096.695,6.03,3141.447,657.919,0,657.919,1024.151,1018.287,7238.142
2337,2018,-950,299,3935,155,155,3025,2.52,731,235,508,235,566,449,3756
2337,2019,-1179,255,3626,113,113,2574,-0.51,349,-47,522,-47,213,349,2923
2337,2020,-1314,251,3730,78,78,2354,0.12,446,10,462,10,310,278,2800
2337,2021,-1062,262,3538,112,112,2614,3.83,1050,307,510,307,892,313,3664
2342,2018,2.103,0.806,28.909,0.787,0.787,18.971,0.73,5.8,3.786,0.49,3.786,4.964,0.192,24.771
2342,2019,0,0.82,28.389,0.427,0.427,19.272,0.59,5.147,3.049,0.518,3.049,4.199,0.441,24.419
2342,2020,0,0.269,28.613,0.5,0.5,15.427,0.08,2.354,0.403,0.486,0.403,1.302,0.766,17.781
2352,2018,-56.401,66.538,1056.931,21.777,21.777,560.118,1.73,613.733,91.06,113.071,91.06,173.472,161.282,1173.851
2352,2019,-71.254,64.81,1157.308,32.825,32.825,558.168,2.46,602.477,131.258,120.037,131.258,186.227,158.114,1160.645
